SMILES,ID,target_class,MW,XLogP
CCCCC(=O)[C@@H]1CCCN1C(=O)C(=O)C(C)(C)CC,196671,ppi,281.39,3.37
O=C(OCCCc1cccnc1)C2CCCN2C(=O)C(=O)C3CCCCC3,246632,ppi,372.46,3.13
COc1ccc(CCCOC(=O)C2CCCCN2S(=O)(=O)Cc3ccccc3)cc1OC,45547,ppi,461.57,4.09
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c3cccc(OCCN4CCOCC4)c3,1354791,ppi,638.79,5.56
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCCCc2ccccc2,195849,ppi,371.51,5.24
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5cc(OC)c(OC)c(OC)c5)C3=O)c2c(OC)c1,337573,ppi,524.56,3.38
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCCc2c(F)c(F)c(c(F)c2F)C(F)(F)F,195826,ppi,497.45,6.19
CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,134928,ppi,340.42,3.34
N#C\C(=C/1\Nc2ccccc2S1)\c3ccnc(NCCc4cccnc4)n3,318019,ppi,372.45,2.69
O=C(COc1ccc(cc1)S(=O)(=O)NC2CCCC2)N3CCOCC3,403592,ppi,368.45,1.49
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)CCCCCc2ccccc2,195824,ppi,385.54,5.69
O=C(CCCCc1ccccc1)[C@@H]2CCCN2C(=O)C(=O)c3ccccc3,196591,ppi,363.45,4.78
COc1cc2CCN3C(C4CCCC(N4C(=O)N(c5ccc(cc5)[N+](=O)[O-])c6ccc(cc6)[N+](=O)[O-])C3=O)c2c(OC)c1,337738,ppi,587.58,5.58
CCc1ccc(cc1)S(=O)(=O)N2CCCCC2C(=O)NCCCc3ccccc3,46511,ppi,414.56,4.19
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCC(c2ccc(F)cc2)c3ccc(F)cc3,196502,ppi,469.56,6.73
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCCc2ccccc2,196624,ppi,357.49,4.79
CC[C@@H]1CCCC[C@@]1(O)C(=O)C(=O)N2CCCC[C@H]2C(=O)OCCOc3ccc(OC)c(OC)c3,1354799,ppi,491.57,3.71
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccc4ncsc4c3)c5cccc(OCC(=O)O)c5)cc1OC,1353983,ppi,654.75,5.78
CC[C@H](C(=O)N1CCCC[C@H]1C(=O)OC(CCc2ccc(OC)c(OC)c2)c3cccc(OCC(=O)O)c3)c4cc(OC)c(OC)c(OC)c4,15166,ppi,693.78,6.49
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccnc(C)n3)c4cccc(OCC(=O)O)c4)cc1OC,1353989,ppi,613.68,3.69
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)CCCCCc2cccnc2,195791,ppi,386.53,4.38
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc2cc(OC)c(OC)c(OC)c2,77440,ppi,463.56,4.37
CC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCc2ccccc2,195527,ppi,329.43,3.89
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCCc2ccc(O)cc2,196470,ppi,373.49,4.41
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)CCCCc2cccnc2,196469,ppi,358.47,3.48
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cccc(c3)C#N)c4cccc(OCC(=O)O)c4)cc1OC,1353986,ppi,622.69,4.5
O=C(OCCCCc1ccccc1)C2CCCCN2S(=O)(=O)c3ccccc3,246734,ppi,401.52,4.5
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCC2CCCCC2,178776,ppi,379.53,5.24
COc1ccc(OCCOC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@H]3C)cc1OC,1354798,ppi,477.55,3.27
Oc1c(Cl)cc(cc1Cl)S(=O)(=O)N2CCCC[C@H]2C(=O)OC(CCCc3cccnc3)CCCc4cccnc4,1354565,ppi,606.56,5.57
O=C(NCCCc1ccccc1)C2CCCCN2S(=O)(=O)\C=C\c3ccccc3,46141,ppi,412.55,4.02
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)CCCCc2ccccc2,196205,ppi,371.51,5.24
CCCCCCCCS(=O)(=O)N1CCCC1C(=O)NCCc2ccccc2,46280,ppi,394.57,4.09
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H](CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C\1/C)[C@H](C)C[C@@H](CCO)CCC(=O)OC,234597,ppi,930.17,7.82
O=C(NCCc1ccccc1)C2CCCN2C(=O)NCc3ccccc3,46806,ppi,351.44,3.16
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5cccc(Cl)c5Cl)C3=O)c2c(OC)c1,337830,ppi,503.37,4.72
OC(=O)\C=C\c1cc(Br)c(Br)c(Br)c1Br,439928,ppi,463.74,4.91
O=C(COc1ccc(NC(=O)c2cccnc2)cc1)N3CCOCC3,403575,ppi,341.36,0.78
COc1ccc(CCC(OC(=O)[C@@H]2CCCCN2C(=O)[C@H](C3CCCCC3)c4ccccc4)c5cccc(OCC(=O)O)c5)cc1OC,15076,ppi,657.79,7.88
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N3CCCC[C@H]3C(=O)N[C@H](CCc4ccccc4)C(=O)NCC(=O)N(C)CC(=O)O[C@H]1C,327951,ppi,672.77,2.31
CO[C@@H]1CC(CC[C@H]1O)\C=C(/C)\[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]4(O)O[C@H]([C@H](C[C@@H](C)C\C(=C\C(CC=C)C(=O)C[C@@H](O)[C@H]2C)\C)OC)[C@H](C[C@H]4C)OC,101774,ppi,804.02,6.02
COc1cc(cc(OC)c1OC)C(=O)C(=O)N(C)[C@@H](Cc2ccc(Cl)cc2)C(=O)N(Cc3ccccc3)C(CCc4ccncc4)CCc5ccncc5,1354795,ppi,749.29,7.37
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c3cccc(OCCN4CCOCC4)c3,1354792,ppi,624.76,5.11
CC(C)(C)c1cc(C=C(C#N)C#N)cc(Br)c1O,1449197,ppi,305.17,4.29
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccncn3)c4cccc(OCC(=O)O)c4)cc1OC,1353990,ppi,599.65,3.27
OC(=O)c1cc(ccc1SCC(=O)N2CCOCC2)C(F)(F)F,403526,ppi,349.33,2.0
CC[C@@H]1CCCC[C@@]1(O)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc3ccc(OC)c(OC)c3)c4cccc(OCCN5CCOCC5)c4,1354803,ppi,694.85,5.64
Oc1ccc2oc(Cc3ccccc3)cc2c1CN4CCC(CC4)N5CCCC5,1619539,ppi,390.52,5.44
CCCS(=O)(=O)Nc1cccc(Nc2ccc3N=CN(C)C(=O)c3c2)c1C#N,1734997,ppi,397.45,2.06
Cc1ccc(NS(=O)(=O)N2CCCCC2)cc1,403662,ppi,254.35,1.9
O=C1C=C(Oc2c1cccc2c3ccccc3)N4CCNCC4,787068,ppi,306.36,3.13
Fc1ccc(cc1)c2nc3SCCn3c2c4ccncc4,150202,ppi,297.35,4.22
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@@H](O)c5ccc(F)c(F)c5)[C@@H](C4)OC)\C,101896,ppi,948.14,7.79
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c3cccc(N)c3,1354793,ppi,524.65,5.48
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(O)c(Cl)c3)c4cccc(OCCN5CCOCC5)c4)cc1OC,1354559,ppi,737.69,5.99
CCCCCCCCS(=O)(=O)N1CCCC1C(=O)NCCCc2ccccc2,46311,ppi,408.6,4.54
OP(=O)(O)OC[C@@H](Cc1ccccc1)NC(=O)N2CCCC[C@H]2C(=O)OC(CCCc3ccccc3)CCCc4ccccc4,580985,ppi,636.71,6.53
CO[C@@H]1CC(C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](CC3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,76933,ppi,914.17,7.75
O=C(OCCCc1cccnc1)C2CCCN2S(=O)(=O)Cc3ccccc3,247246,ppi,388.48,2.41
COc1cc(CCCOC(=O)C2CCCCN2S(=O)(=O)c3cccc(N)c3)cc(OC)c1OC,1063058,ppi,492.59,3.19
COc1cc2CCN3C(=O)[C@@H]4CCCC(N4S(=O)(=O)c5cc(Cl)c(O)c(Cl)c5)[C@@]3(C)c2c(OC)c1,1530448,ppi,541.44,4.32
COc1cc(cc(OC)c1OC)C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc3ccccc3)CCCc4ccccc4,77892,ppi,601.73,7.64
COc1cc2CCN3C(=O)[C@@H]4CCCC(N4C(=O)C(=O)[C@]5(C)CCCC[C@H]5C)[C@@]3(C)c2c(OC)c1,1530445,ppi,482.61,4.71
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCC\N=C(/S)\N=C\2/C=CC(=C3c4ccc(O)cc4Oc5cc(O)ccc35)C(=C2)C(=O)O,255265,ppi,687.76,4.95
COc1ccc(OCCOC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)cc(Cl)c3)cc1OC,1354555,ppi,518.41,4.44
O=C(OCCCCc1ccccc1)[C@@H]2CCCN2C(=S)NC34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4,44999,ppi,440.64,5.82
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@@H](O)c5cc(C)cc(C)c5)[C@@H](C4)OC)\C,102164,ppi,940.21,8.14
O=C(NCc1ccccc1)C2CCCN2S(=O)(=O)\C=C\c3ccccc3,46247,ppi,370.47,3.02
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5cccc(Cl)c5)C3=O)c2c(OC)c1,337540,ppi,468.93,4.11
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]3(O)CCCC[C@@H]3C)c4cccc(OCC(=O)O)c4)cc1OC,1355008,ppi,625.71,4.84
O=C(OCCc1ccccc1)[C@@H]2CCCN2C(=S)NC34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4,45001,ppi,412.59,4.92
O=C(OC(CCCc1ccccc1)CCCc2ccccn2)C3CCCCN3C(=O)C(=O)c4ccccc4,247425,ppi,512.64,6.36
COc1cc(cc(OC)c1OC)C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc3ccccc3)CCCc4cccnc4,247315,ppi,602.72,6.33
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5ccccc5)C3=O)c2c(OC)c1,337697,ppi,434.48,3.49
O=C1NC(=O)c2c1c3c4ccccc4[nH]c3n5cncc25,368193,ppi,276.25,3.56
COc1cc2CCN3C(C4CCCC(N4S(=O)(=O)c5ccc(cc5)c6ccc(Cl)c(Cl)c6)C3=O)c2c(OC)c1,338012,ppi,587.51,6.21
COc1cc(CCCOC(=O)C2CCCCN2S(=O)(=O)c3ccccc3)cc(OC)c1,45305,ppi,447.54,3.98
O=C(NCCc1ccccc1)C2CCCN2S(=O)(=O)\C=C\c3ccccc3,45951,ppi,384.49,3.12
COC(=O)C(=O)N1CCCCC1C(=O)OCCCC2CCCC2,247195,ppi,325.4,3.21
o1c2ccccc2c3[nH]nc(c4ccccc4)c13,430576,ppi,234.25,5.52
CCC(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc2cc(OC)c(OC)c(OC)c2,1063062,ppi,449.54,4.22
OCCCn1cc(C2=C(C(=O)NC2=O)c3cnccn3)c4cccnc14,439864,ppi,349.34,-0.05
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@H](O)c5cccc(c5)C(F)(F)F)[C@@H](C4)OC)\C,101895,ppi,980.15,8.58
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@@H](O)c5ccc6ccccc6c5)[C@@H](C4)OC)\C,101801,ppi,962.21,8.87
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@H](O)c5cc6ccccc6s5)[C@@H](C4)OC)\C,101840,ppi,968.24,8.95
COc1cc(cc(OC)c1OC)C(=O)C(=O)N2C3CCCC2C(=O)N4CCc5ccc(Cl)cc5C34,337683,ppi,498.96,4.07
Fc1ccccc1C(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2,403536,ppi,358.36,2.19
Cc1cc(C)c(C)c(OCC(=O)N2CCOCC2)c1,403574,ppi,263.33,1.97
O=C(CSc1cccc2cccnc12)N3CCOCC3,403515,ppi,288.36,1.92
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@@H](O)c5cccc(c5)C(F)(F)F)[C@@H](C4)OC)\C,102118,ppi,980.15,8.58
COc1ccc(CCCOC(=O)C2CCCCN2C(=O)NC34CC5CC(CC(C5)C3)C4)c(OC)c1,45369,ppi,484.63,5.25
O=C(OC(CCCc1ccccc1)CCCc2ccccc2)C3CCCCN3C(=O)C(=O)c4ccccc4,77454,ppi,511.65,7.75
O=C(CSc1ccc2ccccc2c1)N3CCOCC3,403517,ppi,287.38,3.09
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5ccccc5O)C3=O)c2c(OC)c1,337829,ppi,450.48,3.11
O=C(NCc1ccccc1)C2CCCN2C(=O)NC3CCCCC3,46772,ppi,329.44,3.25
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\C4CC[C@@H](OCC(=O)Nc5ccc(O)cc5)[C@@H](C4)OC)\C,76166,ppi,941.15,6.98
CC1CN(CC(C)O1)C(=O)COc2cc(C)c(Cl)c(C)c2,403598,ppi,311.8,3.32
O=C(NCCCc1ccccc1)C2CCCN2S(=O)(=O)\C=C\c3ccccc3,45948,ppi,398.52,3.57
COc1cc(OC)cc(c1)C(=O)C(=O)N2C3CCCC2C(=O)N4CCc5cc(OC)cc(OC)c5C34,337539,ppi,494.54,3.41
COC(=O)[C@@H]1CCCCN1C(=O)C(=O)c2cc(OC)c(OC)c(OC)c2,192056,ppi,365.38,2.09
Cc1cc(ccc1OCC(=O)N2CCOCC2)S(=O)(=O)N3CCCC3,403585,ppi,368.45,0.95
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@H](O)c5ccc(F)c(F)c5)[C@@H](C4)OC)\C,101862,ppi,948.14,7.79
O=C(CCc1ccccc1)N2CCOCC2,403625,ppi,219.28,1.9
Clc1ccc(CCCOC(=O)[C@@H]2CCCN2C(=S)NC34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)cc1,45438,ppi,461.06,5.99
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@H](O)CC1=O)\C(=C\C4CC[C@@H](OC[C@H](O)c5cc(C)cc(C)c5)[C@@H](C4)OC)\C,101894,ppi,940.21,8.14
COc1ccc(CCCCOC(=O)C2CCCCN2C(=O)C(=O)C3CCCCC3)cc1,246560,ppi,429.55,5.3
Cc1ccc(OCC(=O)N2CCOCC2)c(C)c1,403545,ppi,249.31,1.69
COc1cc2CCN3C(C4CCCC(N4S(=O)(=O)c5ccc(C)cc5)C3=O)c2c(OC)c1,337911,ppi,456.55,3.34
C[C@@H]1CN(CCCN1S(=O)(=O)c2cccc3cncc(C)c23)C(=O)CN,1449203,ppi,376.47,0.6
O=C(OCCCc1cccnc1)C2CCCN2C(=S)NC3C4CC5CC(CC3C5)C4,246852,ppi,427.6,3.93
COc1ccc2C3C4CCCC(N4S(=O)(=O)Nc5ccc(F)c(F)c5)C(=O)N3CCc2c1,337717,ppi,463.5,2.96
COc1ccc(CCC(OC(=O)[C@@H]2CCCCN2C(=O)[C@H](C(C)C)c3ccccc3)c4cccc(OCC(=O)O)c4)cc1OC,15129,ppi,617.73,6.87
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(NC(=O)C)c(Cl)c3)c4cccc(OCCN5CCOCC5)c4)cc1OC,1354562,ppi,778.74,6.01
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc2cccnc2,178493,ppi,374.47,3.17
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(F)cc(F)c3)c4cccc(OCC(=O)O)c4)cc1OC,1353997,ppi,633.66,4.98
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OCCCc2ccccc2,77523,ppi,373.49,4.48
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccc4NC(=O)Oc4c3)c5cccc(OCC(=O)O)c5)cc1OC,1354554,ppi,654.68,3.94
CCOC(=O)C1CCCCN1C(=O)C(=O)C,179153,ppi,227.26,1.3
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)c3cc(OC)c(OC)c(OC)c3)c4cccc(OCC(=O)O)c4)cc1OC,1354794,ppi,679.71,5.09
COc1ccc2C3C4CCCC(N4S(=O)(=O)Nc5ccc(Cl)nc5)C(=O)N3CCc2c1,337667,ppi,462.95,2.47
COc1cc(CCCOC(=O)C2CCCCN2S(=O)(=O)c3ccccc3)cc(OC)c1OC,1063065,ppi,477.57,3.94
CC(C)c1ccc(OCC(=O)N2CCOCC2)cc1,403553,ppi,263.33,2.26
COC(=O)C(=O)N1CCCCC1C(=O)OCc2ccccc2,246724,ppi,305.33,2.35
[O-][N+](=O)c1cccc(c1)S(=O)(=O)N2CCCCC2C(=O)OCCCc3cccnc3,1063066,ppi,433.48,2.62
CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2CCCCC2,247314,ppi,365.51,4.79
COc1cc(CCCOC(=O)C2CCCCN2S(=O)(=O)Cc3ccccc3)cc(OC)c1OC,1063063,ppi,491.6,4.05
CCOC(=O)C1CCCCN1S(=O)(=O)c2ccccc2,1062757,ppi,297.37,2.19
O=C(OCCCc1ccccc1)[C@@H]2CCCN2C(=O)NC34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4,45497,ppi,410.55,4.88
CCOC(=O)C1CCCCN1S(=O)(=O)Cc2ccccc2,1062756,ppi,311.4,2.3
Cc1ccc(cc1)S(=O)(=O)N2CCCC2C(=O)NCCCc3ccccc3,46888,ppi,386.51,3.32
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\C4CC[C@@H](OCC(=O)Nc5cccc(c5)C(F)(F)F)[C@@H](C4)OC)\C,76126,ppi,993.15,8.35
Brc1ccccc1Cn2c(nc3ccccc23)c4cscn4,403645,ppi,370.27,6.54
CCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCCc2ccccc2)CCCc3ccccc3,77522,ppi,505.69,7.75
COc1cc(CCCOC(=O)[C@@H]2CCCCN2S(=O)(=O)Cc3ccccc3)cc(OC)c1OC,179014,ppi,491.6,4.05
O=C(NCCCCc1ccccc1)[C@@H]2CCCCN2S(=O)(=O)Cc3ccccc3,46649,ppi,414.56,4.05
COc1ccc2C3C4CCCC(N4S(=O)(=O)Nc5ccc(OC)nc5)C(=O)N3CCc2c1,337752,ppi,458.53,1.82
Brc1ccc(NS(=O)(=O)N2CCCCC2)cc1,403661,ppi,319.22,2.42
Oc1cccc(c1)c2nc(N3CCOCC3)c4oc5ncccc5c4n2,568342,ppi,348.36,2.86
CCOC(=O)C1CCCCN1C(=O)C(=O)C(C)CC,1062755,ppi,269.34,2.47
COc1cc(cc(OC)c1OC)C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc3ccccc3)CCc4cccnc4,247317,ppi,588.69,5.88
CCOC(=O)C1CCCCN1S(=O)(=O)c2cccc(c2)[N+](=O)[O-],1062758,ppi,342.37,2.06
COc1cc(cc(OC)c1OC)C(=O)C(=O)N2C3CCCC2C(=O)N4CCc5cc(Cl)ccc5C34,337744,ppi,498.96,4.07
CCC(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc2ccccc2)c3ccccc3,1063061,ppi,435.56,6.15
COc1ccc(OCCOC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccc4ncsc4c3)cc1OC,1354556,ppi,506.59,4.2
O=C1NC(=O)C(=C1Nc2ccccc2)c3cn(CCCn4ccnc4)c5ccccc35,308995,ppi,411.46,4.79
Nc1cccc(c1)S(=O)(=O)N2CCCCC2C(=O)OCCCc3cccnc3,1063068,ppi,403.5,2.0
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)\C=C\C1=O)\C(=C\[C@@H]4CC[C@@H](O)[C@@H](C4)OC)\C,230259,ppi,773.99,6.71
COc1cc2CCN3C(C4CCCC(N4S(=O)(=O)c5ccc(Br)cc5)C3=O)c2c(OC)c1,337964,ppi,521.42,3.86
O=C(OCc1ccccc1)[C@@H]2CCCN2C(=S)NC34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4,45047,ppi,398.56,4.82
CC(C)c1nn(c2N=C(Cc3ccc(OCCO)cc3)NC(=O)c12)c4c(Cl)cccc4Cl,430171,ppi,473.35,4.69
COc1cc2CCN3C(C4CCCC(N4C(=O)C(=O)c5cccnc5)C3=O)c2c(OC)c1,337893,ppi,435.47,2.18
CC[C@@H]1\C=C(/C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\C4CC[C@@H](OCC(=O)Nc5ccc(C)cc5)[C@@H](C4)OC)\C,76184,ppi,939.18,7.64
Clc1cccc(OCC(=O)N2CCOCC2)c1,403547,ppi,255.7,1.75
Fc1ccc(OCC(=O)N2CCOCC2)cc1,403556,ppi,239.24,1.23
O=S(=O)(Nc1ccc2c(oc3ccccc23)c1)N4CCCCC4,403680,ppi,330.4,3.94
CC(=O)c1cccc(NS(=O)(=O)N2CCCCC2)c1,403660,ppi,282.36,1.8
Cc1cc(C)c(OCC(=O)N2CCOCC2)c(C)c1,403550,ppi,263.33,1.97
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccc4NC(=O)Sc4c3)c5cccc(OCC(=O)O)c5)cc1OC,1354552,ppi,670.75,4.62
CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)NCCCc2cccnc2,195152,ppi,359.46,2.16
CCCCNC(=O)C1CCCCN1S(=O)(=O)c2ccccc2,46325,ppi,324.44,2.52
CCc1ccc(cc1)S(=O)(=O)N2CCCCC2C(=O)NCCc3ccccc3,46553,ppi,400.53,3.74
COc1ccc(CCCCOC(=O)C2CCCCN2C(=O)C(=O)C(C)(C)C)cc1,77572,ppi,403.51,4.44
CCC(C)(C)C(=O)C(=O)N1CC=CC[C@H]1C(=O)O[C@H](CCc2ccc(OC)c(OC)c2)c3cccc(OCC(=O)O)c3,1354567,ppi,581.65,4.87
COc1nc(NCCO)nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)n1,60157,ppi,522.34,1.95
Nc1cc(NC2=NCC(O)CN2)cc(c1)C(=O)NCC(=O)N[C@H](CC(=O)O)c3cc(Cl)cc(Br)c3O,392011,ppi,583.82,0.32
CCCS(=O)(=O)c1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1C(=O)O,60494,ppi,581.43,1.82
OC(=O)C[C@@H](C1CCN(CC1)C(=O)CCCc2ccc3CCCNc3n2)C4CNc5ccccc5C4,311367,ppi,490.64,3.79
CCC\N=C/1\C(\C(=C1O)O)=N\[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O,5987,ppi,491.32,0.85
CN1Cc2cc(ccc2N[C@@H](CC(=O)O)C1=O)C(=O)NCc3nc4ccccc4[nH]3,118493,ppi,407.42,2.07
OC(=O)[C@@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c3ccccc3,1281676,ppi,475.56,1.63
N[C@@H](Cc1ccc(O)c(Cl)c1)C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)NC2=O)C(=O)O,187416,ppi,604.1,-3.16
NC(=N)Nc1cccc(c1)C(=O)Nc2ccc(OCC(=O)O)cc2,51295,ppi,328.32,-1.39
CC(C)[C@@]1(NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C(F)(F)F,340788,ppi,642.63,-3.7
